id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
F10L01_0069,C2_G29,Bomba de gasolina quemada o con baja presion,MOTOR,L3,La bomba hace un zumbido agudo continuo. El auto se queda sin potencia en pendientes largas. Ralenti normal. No tiembla en semaforos. Filtro de combustible cambiado hace poco.,TALLER,pendientes,zumbido continuo|sin potencia en pendientes,tiembla en semaforos,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Descarta misfire,dataset_fase10_lote_01.csv,F10L01_0069,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0070,C2_G30,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Cliente reporta que en subidas el carro se ahoga y a veces casi se apaga. Solo ocurre con menos de media tanque. Al llenar mejora. No hay humo ni codigos de mezcla.,COTIDIANO,subida tanque bajo,se ahoga|casi se apaga,humo|codigos mezcla,,NO,NO,,SINTETICO_IA,Mejora al llenar,dataset_fase10_lote_01.csv,F10L01_0070,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0071,C2_G31,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Medicion: presion residual baja despues de apagar. Caudal insuficiente en prueba de 30 segundos. Sintoma principal es falta de potencia bajo carga con tanque bajo.,TECNICO,bajo carga,presion residual baja|caudal insuficiente|falta potencia,,,NO,NO,,SINTETICO_IA,Evidencia prueba taller,dataset_fase10_lote_01.csv,F10L01_0071,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0072,C2_G32,Bomba de gasolina quemada o con baja presion,MOTOR,L3,El auto pierde potencia solo cuando el tanque esta bajo y se exige aceleracion. En ralenti y en frio funciona normal. No hay vibracion de motor ni Check Engine.,COTIDIANO,tanque bajo aceleracion,pierde potencia,vibracion motor|check engine|falla en frio,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Negaciones descartan misfire,dataset_fase10_lote_01.csv,F10L01_0072,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0073,C2_G33,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Zumbido fuerte del area del tanque al dar contacto y durante la marcha. El carro se siente sin fuerza en tercera y cuarta en subidas. No hay olor a gasolina ni fugas visibles.,TALLER,subidas,zumbido tanque|sin fuerza en 3ra 4ta,olor gasolina|fugas,,NO,NO,,SINTETICO_IA,Ruido + carga,dataset_fase10_lote_01.csv,F10L01_0073,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0074,C2_G34,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Hace meses que el carro viene perdiendo potencia de forma gradual. Ahora con media tanque ya se nota mucho en carretera. El motor no tiembla, solo le falta combustible.",COTIDIANO,gradual tanque medio,perdida potencia gradual|falta combustible,tiembla,,NO,NO,,SINTETICO_IA,Evolucion gradual,dataset_fase10_lote_01.csv,F10L01_0074,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0075,C2_G35,Bomba de gasolina quemada o con baja presion,MOTOR,L3,En prueba de ruta: a 100 km/h con tanque al cuarto aparecen tirones. Al bajar a 80 km/h se estabiliza. Ralenti perfecto. No hay codigos de encendido.,TECNICO,100 km/h tanque bajo,tirones a 100 km/h,codigos encendido|ralenti inestable,,NO,NO,,SINTETICO_IA,Velocidad especifica,dataset_fase10_lote_01.csv,F10L01_0075,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0076,C2_G36,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"El problema aparece solo con poca gasolina y en pendientes. Si el tanque esta lleno el carro anda normal. No hay humo, no hay olor raro y el motor no vibra en parado.",COTIDIANO,pendientes tanque bajo,falta potencia en pendientes,humo|olor raro|vibra en parado,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Contraste multiple misfire,dataset_fase10_lote_01.csv,F10L01_0076,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0077,C2_G37,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Bomba ruidosa y presion de riel inestable bajo demanda. El vehiculo se ahoga en aceleraciones fuertes cuando el nivel es bajo. Filtro de combustible en buen estado.,TALLER,aceleracion fuerte nivel bajo,bomba ruidosa|presion inestable|se ahoga,filtro obstruido,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,Descarta filtro,dataset_fase10_lote_01.csv,F10L01_0077,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0078,C2_G38,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Cliente dice que el carro se queda sin fuerza en la carretera cuando le queda poca gasolina. En ciudad no se da cuenta. No se prende ningun testigo.,WHATSAPP,carretera tanque bajo,sin fuerza en carretera,testigo encendido,,NO,NO,,SINTETICO_IA,WhatsApp uso,dataset_fase10_lote_01.csv,F10L01_0078,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0079,C2_G39,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Al medir caudal de bomba entrega menos de lo especificado. Sintomas: ahogo en subidas y zumbido. Ralenti estable. No hay codigos de mezcla activa.,TECNICO,subidas,caudal bajo|ahogo|zumbido,ralenti inestable|codigos mezcla,,NO,NO,,SINTETICO_IA,Confirmacion medicion,dataset_fase10_lote_01.csv,F10L01_0079,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0080,C2_G40,Bomba de gasolina quemada o con baja presion,MOTOR,L3,El auto tiene un hueco de potencia al acelerar con el tanque bajo. Si mantengo el acelerador a fondo eventualmente se recupera. No tiembla en ralenti ni tiene olor a gasolina.,COTIDIANO,aceleracion tanque bajo,hueco de potencia|se recupera a fondo,tiembla en ralenti|olor gasolina,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,Contraste inyectores,dataset_fase10_lote_01.csv,F10L01_0080,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0081,C3_G01,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,El carro no tiene la misma fuerza.,COTIDIANO,,falta fuerza,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0081,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0082,C3_G02,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Se siente sucio el motor.,TALLER,,motor sucio,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0082,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0083,C3_G03,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Gasta mas gasolina de lo normal.,COTIDIANO,,consumo alto,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0083,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0084,C3_G04,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Tironea un poco al acelerar.,COTIDIANO,aceleracion,tironea,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0084,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0085,C3_G05,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,El motor no responde bien.,COTIDIANO,,no responde bien,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0085,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0086,C3_G06,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Como que le falta limpieza.,WHATSAPP,,falta limpieza,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0086,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0087,C3_G07,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Se ahoga a veces.,COTIDIANO,,se ahoga,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0087,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0088,C3_G08,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Filtro de gasolina debe estar tapado.,TALLER,,sospecha filtro,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0088,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0089,C3_G09,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Anda pesado el carro.,COTIDIANO,,anda pesado,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0089,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0090,C3_G10,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,No acelera como antes.,ERROR_ORTOGRAFICO,,no acelera igual,,,SI,NO,,SINTETICO_IA,L1 inyectores/filtro,dataset_fase10_lote_01.csv,F10L01_0090,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0091,C3_G11,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Al acelerar fuerte el carro tironea y se siente como ahogado un momento.,COTIDIANO,aceleracion fuerte,tironea|se ahoga,,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Puede confundirse bomba,dataset_fase10_lote_01.csv,F10L01_0091,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0092,C3_G12,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,El consumo de gasolina subio y el motor no rinde igual en carretera.,COTIDIANO,carretera,consumo alto|no rinde,,,NO,NO,,SINTETICO_IA,Consumo + rendimiento,dataset_fase10_lote_01.csv,F10L01_0092,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0093,C3_G13,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,En subidas se siente falta de potencia y a veces da pequenos jalones.,TALLER,subida,falta potencia|jalones,,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Contraste bomba sin zumbido,dataset_fase10_lote_01.csv,F10L01_0093,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0094,C3_G14,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,El motor funciona irregular al acelerar pero el ralenti esta mas o menos estable.,COTIDIANO,aceleracion,irregular al acelerar,ralenti muy inestable,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Contraste misfire,dataset_fase10_lote_01.csv,F10L01_0094,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0095,C3_G15,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,"Parece que los inyectores estan sucios, el carro no responde limpio al acelerador.",TALLER,,respuesta sucia al acelerador,,,NO,NO,,SINTETICO_IA,Sospecha inyectores,dataset_fase10_lote_01.csv,F10L01_0095,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0096,C3_G16,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Desde hace tiempo el auto viene perdiendo fuerza de forma gradual y gasta mas.,COTIDIANO,gradual,perdida fuerza gradual|consumo alto,,,NO,NO,,SINTETICO_IA,Evolucion gradual,dataset_fase10_lote_01.csv,F10L01_0096,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0097,C3_G17,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Al pisar el acelerador hay un pequeno retraso y luego responde con tiron.,COTIDIANO,aceleracion,retraso|tiron,,,NO,NO,,SINTETICO_IA,Retraso + tiron,dataset_fase10_lote_01.csv,F10L01_0097,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0098,C3_G18,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Filtro de combustible con bastante tiempo y el motor se siente sofocado bajo carga.,TALLER,bajo carga,motor sofocado|filtro antiguo,,,NO,NO,,SINTETICO_IA,Filtro + carga,dataset_fase10_lote_01.csv,F10L01_0098,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0099,C3_G19,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,En carretera a fondo no alcanza la velocidad de antes y consume mas.,COTIDIANO,carretera a fondo,no alcanza velocidad|consumo alto,,,NO,NO,,SINTETICO_IA,Perdida en alta,dataset_fase10_lote_01.csv,F10L01_0099,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0100,C3_G20,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,El carro da tirones suaves en aceleracion parcial. No hay zumbido de tanque.,COTIDIANO,aceleracion parcial,tirones suaves,zumbido tanque,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Sin zumbido bomba,dataset_fase10_lote_01.csv,F10L01_0100,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0101,C3_G21,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Motor con respuesta perezosa y olor leve a gasolina a veces.,TALLER,,respuesta perezosa|olor leve gasolina,,,NO,SI,Falla en sensor de oxigeno o mezcla rica,SINTETICO_IA,Solape mezcla rica,dataset_fase10_lote_01.csv,F10L01_0101,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0102,C3_G22,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Cuando acelero se siente como que no llega bien la gasolina. Tanque con buen nivel.,WHATSAPP,aceleracion tanque ok,no llega gasolina,tanque bajo,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Tanque con nivel,dataset_fase10_lote_01.csv,F10L01_0102,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0103,C3_G23,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Perdida de potencia progresiva sin codigos de misfire. Ralenti aceptable.,TECNICO,,perdida potencia progresiva,codigos misfire|ralenti inestable,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Descarta misfire,dataset_fase10_lote_01.csv,F10L01_0103,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0104,C3_G24,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,El auto se siente ahogado en tercera y cuarta al querer ganar velocidad.,COTIDIANO,3ra y 4ta,se ahoga al ganar velocidad,,,NO,NO,,SINTETICO_IA,Marchas altas,dataset_fase10_lote_01.csv,F10L01_0104,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0105,C3_G25,Inyectores sucios o filtro de combustible obstruido,MOTOR,L2,Inyectores con muchos kilometros y el motor ya no anda limpio.,TALLER,,motor no anda limpio|inyectores alto km,,,NO,NO,,SINTETICO_IA,Contexto desgaste,dataset_fase10_lote_01.csv,F10L01_0105,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10L01_0106,C3_G26,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,"Al acelerar fuerte tironea y se ahoga un instante, luego responde. El tanque tiene buen nivel y no hay zumbido. Ralenti estable. Consumo un poco alto. No hay codigos de cilindro.",COTIDIANO,aceleracion fuerte,tironea|se ahoga|consumo alto,zumbido|tanque bajo|ralenti inestable|codigos cilindro,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Contraste completo bomba,dataset_fase10_lote_01.csv,F10L01_0106,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0107,C3_G27,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Perdida de potencia gradual desde hace meses. En subidas se nota mas. Ralenti normal. No tiembla en parado. Filtro de combustible original de hace mucho.,TALLER,subidas gradual,perdida potencia gradual,tiembla en parado|ralenti inestable,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Descarta misfire,dataset_fase10_lote_01.csv,F10L01_0107,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0108,C3_G28,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Prueba de balance de inyectores muestra caudales desiguales. Sintoma: tirones en aceleracion y consumo elevado. Presion de bomba dentro de rango.,TECNICO,aceleracion,caudales desiguales|tirones|consumo elevado,presion bomba baja,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Medicion apunta inyectores,dataset_fase10_lote_01.csv,F10L01_0108,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0109,C3_G29,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,El carro no responde limpio al acelerador. Hay un pequeno hueco y luego pega. No depende del nivel de gasolina. No hay olor fuerte a gasolina ni Check de mezcla.,COTIDIANO,aceleracion,hueco al acelerar|luego pega,depende nivel gasolina|olor fuerte gasolina,,NO,SI,Falla en sensor de oxigeno o mezcla rica,SINTETICO_IA,Contraste sensor O2,dataset_fase10_lote_01.csv,F10L01_0109,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0110,C3_G30,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,En carretera el motor se siente sofocado arriba de 3000 rpm. Consumo subio. Ralenti estable y sin vibracion de cilindro. Filtro de combustible nunca cambiado.,TALLER,alta rpm,sofocado arriba 3000 rpm|consumo alto,vibracion cilindro|ralenti inestable,,NO,NO,,SINTETICO_IA,Sintoma alta + filtro,dataset_fase10_lote_01.csv,F10L01_0110,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0111,C3_G31,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Cliente nota que el auto anda pesado y gasta mas. Al acelerar hay tirones suaves. No se ahoga en subidas con tanque bajo de forma especial. No hay zumbido.,WHATSAPP,,anda pesado|gasta mas|tirones suaves,ahogo especial tanque bajo|zumbido,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Contraste bomba,dataset_fase10_lote_01.csv,F10L01_0111,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0112,C3_G32,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Inyectores sucios sospechados. Respuesta al acelerador no es lineal. A veces olor leve a gasolina. Presion de riel normal. No hay P0300.,TECNICO,,respuesta no lineal|olor leve gasolina,presion riel baja|P0300,,NO,NO,,SINTETICO_IA,Descarta bomba y misfire,dataset_fase10_lote_01.csv,F10L01_0112,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0113,C3_G33,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,El motor pierde eficiencia: mas consumo y menos potencia. En ralenti esta aceptable. El problema se nota al exigir al motor. No hay codigos de oxigeno activos.,COTIDIANO,exigir motor,mas consumo|menos potencia,ralenti muy malo|codigos oxigeno,,NO,SI,Falla en sensor de oxigeno o mezcla rica,SINTETICO_IA,Contraste sensor O2,dataset_fase10_lote_01.csv,F10L01_0113,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0114,C3_G34,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Filtro de combustible muy restringido. Caida de presion bajo demanda aunque la bomba es nueva. Tirones al acelerar y falta de potencia en pendientes.,TALLER,pendientes y aceleracion,filtro restringido|caida presion|tirones|falta potencia,,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Bomba nueva problema filtro,dataset_fase10_lote_01.csv,F10L01_0114,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0115,C3_G35,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Desde el ultimo servicio de inyectores el carro mejoro un tiempo y ahora volvio a tironear en aceleraciones. Consumo otra vez alto. Ralenti estable.,COTIDIANO,aceleracion,tironea de nuevo|consumo alto,ralenti inestable,,NO,NO,,SINTETICO_IA,Recurrencia post-limpieza,dataset_fase10_lote_01.csv,F10L01_0115,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0116,C3_G36,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,El auto se siente ahogado en ciudad y en carretera. No hay dependencia clara del nivel de tanque. No zumba la bomba. Check Engine apagado.,COTIDIANO,,se siente ahogado,dependencia nivel tanque|zumbido bomba|check engine,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Multiples contrastes bomba,dataset_fase10_lote_01.csv,F10L01_0116,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0117,C3_G37,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Analisis: correccion de combustible alta y respuesta irregular a tip-in. Posible restriccion de filtro o inyectores parcialmente obstruidos. Sin misfire detectado.,TECNICO,tip-in,correccion combustible alta|respuesta irregular,misfire detectado,,NO,NO,,SINTETICO_IA,Diagnostico avanzado,dataset_fase10_lote_01.csv,F10L01_0117,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0118,C3_G38,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Cuando acelero de golpe hay un momento en que no responde y despues pega. Pasa con el tanque en cualquier nivel. No hay ruido de bomba anormal.,WHATSAPP,aceleracion de golpe,no responde|despues pega,ruido bomba|depende nivel,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,Contraste nivel y ruido,dataset_fase10_lote_01.csv,F10L01_0118,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0119,C3_G39,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,Motor con falta de potencia y tirones en carga parcial. Prueba de presion de bomba OK. Inyectores con tiempo de uso elevado. Ralenti sin temblor.,TALLER,carga parcial,falta potencia|tirones,presion bomba baja|temblor ralenti,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,Descarta misfire y bomba,dataset_fase10_lote_01.csv,F10L01_0119,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0120,C3_G40,Inyectores sucios o filtro de combustible obstruido,MOTOR,L3,El carro ya no tiene el mismo empuje. Gasta mas gasolina. Al acelerar se siente sucio. No se prende check ni hay codigos de cilindro. Tanque y bomba sin indicios de falla.,COTIDIANO,aceleracion,sin empuje|gasta mas|se siente sucio,check|codigos cilindro|indicios bomba,,NO,NO,,SINTETICO_IA,Cuadro inyeccion/filtro,dataset_fase10_lote_01.csv,F10L01_0120,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10L01_0121,C4_G01,Falla en sensor de oxigeno o mezcla rica,MOTOR,L1,Huele a gasolina.,COTIDIANO,,olor gasolina,,,SI,NO,,SINTETICO_IA,L1 sensor O2/mezcla,dataset_fase10_lote_01.csv,F10L01_0121,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0122,C4_G02,Falla en sensor de oxigeno o mezcla rica,MOTOR,L1,Gasta mucha gasolina.,COTIDIANO,,consumo alto,,,SI,NO,,SINTETICO_IA,L1 sensor O2/mezcla,dataset_fase10_lote_01.csv,F10L01_0122,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0123,C4_G03,Falla en sensor de oxigeno o mezcla rica,MOTOR,L1,Sale humo negro.,COTIDIANO,,humo negro,,,SI,NO,,SINTETICO_IA,L1 sensor O2/mezcla,dataset_fase10_lote_01.csv,F10L01_0123,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10L01_0124,C4_G04,Falla en sensor de oxigeno o mezcla rica,MOTOR,L1,El check engine esta prendido.,COTIDIANO,,check engine,,,SI,NO,,SINTETICO_IA,L1 sensor O2/mezcla,dataset_fase10_lote_01.csv,F10L01_0124,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
