fila_base,familia_sha256,particion
276,45e8729f61cd020c2e7a377accce33796febab7aa780bf4759a5e507c2de68ea,desarrollo
277,d524d4a12ee3a78f6935e81504be0933d4d3d767eb7e26408ebe3b20ce742334,holdout
278,dff62de5a53504571c4744f3229ace61ffd2f80dd77bf8740bf440c93b16f456,desarrollo
279,115ac298ec86a574c5989fcd0411e03ae7f9726b15bcb524f3eadfb0413f06bb,desarrollo
280,cc71db06ab7617052d7526db339f8ad30300d06b0709fd5cefa6d4afdd4d837e,holdout
281,bb512d55b3a6f17d28628cb62671fb76a19c3358cb09d028ac60fb924ac33dd0,desarrollo
282,bb512d55b3a6f17d28628cb62671fb76a19c3358cb09d028ac60fb924ac33dd0,desarrollo
283,bb512d55b3a6f17d28628cb62671fb76a19c3358cb09d028ac60fb924ac33dd0,desarrollo
284,bb512d55b3a6f17d28628cb62671fb76a19c3358cb09d028ac60fb924ac33dd0,desarrollo
285,66e8a5a097545010a95cebcc2ba461dd79b4a65a7fba6e419ee5500c3ae37b37,desarrollo
286,bb512d55b3a6f17d28628cb62671fb76a19c3358cb09d028ac60fb924ac33dd0,desarrollo
287,d3d3a7a6984f10260e34541704caeb0a599f4c9ef6478e9a09e6035c6d89e9ad,desarrollo
288,d3d3a7a6984f10260e34541704caeb0a599f4c9ef6478e9a09e6035c6d89e9ad,desarrollo
289,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
290,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
291,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
292,b00c017af95d12e48d642eb695d5a1da8ddbe7138441039399fb217e5f844bdb,desarrollo
293,5de987b18965c83407b545c1b6d55f14cf94598b98a62fe391db0aeb6de74847,desarrollo
294,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
295,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
296,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
297,77edb7a548edad8479e92802786319fa73faaf153449227e7dccfe242e61b384,holdout
298,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
299,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
300,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
301,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
302,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
303,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
304,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
305,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
306,d40fe269d1b5e5a5929ba8b7740fafdfd7cec8fbe2cd2ba9af1a91ccf812959d,desarrollo
307,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
308,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
309,a8d5beed9a889015ca8e36ee1edc6f107b70a32f86cf7559effd8ccba1eb2e62,desarrollo
310,17513d89291f5bff1cee9184d2dc793eef24bc213f4013c3b5a8999f48852d64,desarrollo
311,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
312,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
313,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
314,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
315,604f5ef9449568111254dccfe1313e345b888d534e439e633e4936c517369d8a,holdout
316,a093f7eeedde856f5c556a8a9b07cf384b0e95e2f97affef9096d3bec53380fb,desarrollo
317,a093f7eeedde856f5c556a8a9b07cf384b0e95e2f97affef9096d3bec53380fb,desarrollo
318,a093f7eeedde856f5c556a8a9b07cf384b0e95e2f97affef9096d3bec53380fb,desarrollo
319,a093f7eeedde856f5c556a8a9b07cf384b0e95e2f97affef9096d3bec53380fb,desarrollo
320,a093f7eeedde856f5c556a8a9b07cf384b0e95e2f97affef9096d3bec53380fb,desarrollo
321,5c24d0443dffb5227b980b9fa633d0bb9ccd07c8bb16874d249f4f19a5cb4a53,holdout
322,5c24d0443dffb5227b980b9fa633d0bb9ccd07c8bb16874d249f4f19a5cb4a53,holdout
323,c83ee8dfb2ccf129dd3c47bd1466951a7bc8dd2f8b70cf0f436020300db27864,desarrollo
324,a093f7eeedde856f5c556a8a9b07cf384b0e95e2f97affef9096d3bec53380fb,desarrollo
325,f3aec793ba590ccac84205ebee86352a30b7fd83fcd4b7dcac0a4519e9c3d977,desarrollo
326,b2017e81653cbce1f0710c69652ab686e0bc923d4d03e72be512bc2ae1381fe8,desarrollo
327,f3aec793ba590ccac84205ebee86352a30b7fd83fcd4b7dcac0a4519e9c3d977,desarrollo
328,f3aec793ba590ccac84205ebee86352a30b7fd83fcd4b7dcac0a4519e9c3d977,desarrollo
329,f3aec793ba590ccac84205ebee86352a30b7fd83fcd4b7dcac0a4519e9c3d977,desarrollo
330,19438ac2a094da06d6240acd6c84f270b82a11cb76e34912aa2ec2092fdbdf03,desarrollo
331,f3aec793ba590ccac84205ebee86352a30b7fd83fcd4b7dcac0a4519e9c3d977,desarrollo
332,f3aec793ba590ccac84205ebee86352a30b7fd83fcd4b7dcac0a4519e9c3d977,desarrollo
333,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
334,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
335,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
336,437f8df3ded2a35e38cd17c3c0110bd4339ea62003e8a14953f4e590fc532a43,desarrollo
337,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
338,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
339,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
340,8948a5a1eb895a579cd224884174c8d73e53b945a34fd792d2d63d28758abcfa,desarrollo
341,437f8df3ded2a35e38cd17c3c0110bd4339ea62003e8a14953f4e590fc532a43,desarrollo
342,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
343,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
344,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
345,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
346,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
347,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
348,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
349,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
350,28778e68c8d4821401212b6d0772b7fe540ec66b60ff8fb22f2e85f71c70c77f,desarrollo
351,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
352,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
353,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
354,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
355,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
356,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
357,ea4db6d10bab1703ce76fb0a17601b2f09a96bafb51516f8dc74eba4754a2586,desarrollo
358,65d150996aa4c73b7ce74ea5886097c5ea76c84190ff49f7bda42691bcafbd07,holdout
359,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
360,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
361,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
362,4a77cc34a6e8ac697a67394a0dba0edf7ca572e7d005e87a7ff6a08ce89c5090,desarrollo
363,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
364,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
365,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
366,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
367,8d3034ab7b17644222f8087dfe2c9d3b999b7dce2a22be09d0a4bc719c1d78ca,desarrollo
368,157f3d21099058d4d210d1b9e230a6d1e6737fec8a2e4a9dfd3967c4a554a3ba,desarrollo
369,157f3d21099058d4d210d1b9e230a6d1e6737fec8a2e4a9dfd3967c4a554a3ba,desarrollo
370,157f3d21099058d4d210d1b9e230a6d1e6737fec8a2e4a9dfd3967c4a554a3ba,desarrollo
371,157f3d21099058d4d210d1b9e230a6d1e6737fec8a2e4a9dfd3967c4a554a3ba,desarrollo
372,157f3d21099058d4d210d1b9e230a6d1e6737fec8a2e4a9dfd3967c4a554a3ba,desarrollo
373,157f3d21099058d4d210d1b9e230a6d1e6737fec8a2e4a9dfd3967c4a554a3ba,desarrollo
374,f19061c8c126786543573cf5fb35ab9fdcd3d6caadd86b11c11f54724d44ee47,desarrollo
375,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
376,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
377,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
378,5d216d0264440d2416d27313bdcd450a434827e9643e6097e785fdb30caa373b,desarrollo
379,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
380,5d216d0264440d2416d27313bdcd450a434827e9643e6097e785fdb30caa373b,desarrollo
381,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
382,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
383,970426d4565db16f3c927733e2ce9b80c0518ef11f5966d29c47024360d3f428,holdout
384,e76e12908beb4079454cf0d136053e5a23d3b45093f6a34a10deb1226cf5a91b,desarrollo
385,e76e12908beb4079454cf0d136053e5a23d3b45093f6a34a10deb1226cf5a91b,desarrollo
386,13b7403871564ba068a4c2f6adabaa60d5e65334ca464a9bcce44ddf278e5ec6,holdout
387,e76e12908beb4079454cf0d136053e5a23d3b45093f6a34a10deb1226cf5a91b,desarrollo
388,e76e12908beb4079454cf0d136053e5a23d3b45093f6a34a10deb1226cf5a91b,desarrollo
389,e76e12908beb4079454cf0d136053e5a23d3b45093f6a34a10deb1226cf5a91b,desarrollo
390,13b7403871564ba068a4c2f6adabaa60d5e65334ca464a9bcce44ddf278e5ec6,holdout
391,e76e12908beb4079454cf0d136053e5a23d3b45093f6a34a10deb1226cf5a91b,desarrollo
392,097fdf6cf8e455080c3d7759a61486a3c1f7d1bd6393178c7aea1b22ad2d6ee6,holdout
393,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
394,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
395,9390d2dd5025ce26fad1eada4dc66af418917f75a780f401095274af7a80c148,desarrollo
396,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
397,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
398,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
399,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
400,34f5e4ef690154bc43fa6e4922fe1d904276ad7fabab5b1a2cf30993afa34e99,desarrollo
401,0bc04de9cb5d128ea61948351bc6c5a9aa73814edd7d8bc00945cbe2934f3806,desarrollo
402,0bc04de9cb5d128ea61948351bc6c5a9aa73814edd7d8bc00945cbe2934f3806,desarrollo
403,0bc04de9cb5d128ea61948351bc6c5a9aa73814edd7d8bc00945cbe2934f3806,desarrollo
404,c6d3c1cf48792443b069b1f35f58526ffcab93172f5e3761c7abe8277c10958e,holdout
405,505d830f6de71765c1371f734ad0d1a32fa8716fe5ec48b6c3a95b71e06fd9d8,desarrollo
406,0bc04de9cb5d128ea61948351bc6c5a9aa73814edd7d8bc00945cbe2934f3806,desarrollo
407,c6d3c1cf48792443b069b1f35f58526ffcab93172f5e3761c7abe8277c10958e,holdout
408,0bc04de9cb5d128ea61948351bc6c5a9aa73814edd7d8bc00945cbe2934f3806,desarrollo
409,0bc04de9cb5d128ea61948351bc6c5a9aa73814edd7d8bc00945cbe2934f3806,desarrollo
410,558a8b5eef569fe819291b1bb30a2fc52621ee8d75344334a46953c6b2931642,desarrollo
411,558a8b5eef569fe819291b1bb30a2fc52621ee8d75344334a46953c6b2931642,desarrollo
412,558a8b5eef569fe819291b1bb30a2fc52621ee8d75344334a46953c6b2931642,desarrollo
413,0e7533d979431af3178bb99c81d16a42ea450213a1afe099ce69de88f0cdf9a4,desarrollo
414,558a8b5eef569fe819291b1bb30a2fc52621ee8d75344334a46953c6b2931642,desarrollo
415,558a8b5eef569fe819291b1bb30a2fc52621ee8d75344334a46953c6b2931642,desarrollo
416,558a8b5eef569fe819291b1bb30a2fc52621ee8d75344334a46953c6b2931642,desarrollo
417,e716990e05b4a64330ab68b19c50bb3666655c9e86d2a897349a3129f592cd9d,desarrollo
418,e716990e05b4a64330ab68b19c50bb3666655c9e86d2a897349a3129f592cd9d,desarrollo
419,bda0e2bfac80ffec4a2c3190872fa8796bb4b3d178a1e05edff645c492a464bd,desarrollo
420,e716990e05b4a64330ab68b19c50bb3666655c9e86d2a897349a3129f592cd9d,desarrollo
421,bda0e2bfac80ffec4a2c3190872fa8796bb4b3d178a1e05edff645c492a464bd,desarrollo
422,e716990e05b4a64330ab68b19c50bb3666655c9e86d2a897349a3129f592cd9d,desarrollo
423,e716990e05b4a64330ab68b19c50bb3666655c9e86d2a897349a3129f592cd9d,desarrollo
424,25d845b5de52617b0c776c3cf0543ab040e350cfa971757369c90d0da246f209,desarrollo
425,e716990e05b4a64330ab68b19c50bb3666655c9e86d2a897349a3129f592cd9d,desarrollo
426,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
427,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
428,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
429,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
430,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
431,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
432,472d9827c53314d27c792f6c472c458c0f9df7fe59deb2de307c8f2c423973e4,holdout
433,f9ebd76bac4df12525d0bcc6f82ed80454f1acd05b504b003d1215ebdea4cee4,desarrollo
434,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
435,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
436,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
437,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
438,dd34bbd3eed0d7819aee3f84b4a8df74161de6c55c00ade8f9eb213c18ac0c7b,desarrollo
439,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
440,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
441,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
442,2a815a7d3e39a6a96b82063d9ca5a3141f129f250f29561e1710962749519cb8,desarrollo
443,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
444,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
445,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
446,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
447,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
448,42a6fd7ffbd42c23dd35bc9f17c3eeb0a516c7c59471a6fa8ffdcd0257ed5eb3,desarrollo
449,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
450,9dcbaa8c286faaf22d3a490e6d3f6779e777535555d699cd6661a5866c732615,desarrollo
451,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
452,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
453,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
454,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
455,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
456,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
457,8a66a515b58603cd15bd1ebc55677310e2feb57c726e78cbffe2f80f97267584,desarrollo
458,16c778dd79655c4e7479f306a897c52dbb3423f98f90e3f03ede10307300384d,desarrollo
459,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
460,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
461,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
462,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
463,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
464,cfaa7d5bb168e24d7c3e3722c5eae6a402cebd67f3d5c2800db42748d4d49ee6,desarrollo
465,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
466,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
467,aeff3da0bbbc10b7f95f6fb946efc2618213ef77ad066eb5b90f25a8295a8b1a,desarrollo
468,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
469,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
470,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
471,d1357e3c60d855dd764be5e9389f639e19b17fd01ea211a5df40fdb2f55df5ed,desarrollo
472,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
473,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
474,d1357e3c60d855dd764be5e9389f639e19b17fd01ea211a5df40fdb2f55df5ed,desarrollo
475,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
476,2ad84535449faa3914e3b027d2053b027b3fd0e12a1ac14d7f5cc2135ab02cf4,desarrollo
477,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
478,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
479,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
480,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
481,a8e8a7f91a2f3c18d1050270be93376c7bd2db5a66a33ebbe91a13bc82962a6f,desarrollo
482,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
483,53aea58203bf137509e32dda15bdb6ff40d7d555c0175e0257bd7a66b5620bd5,holdout
484,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
485,04e13cb4304f9970821af47685e1c64e91285b51e708b32e944bca2efd71ab0a,desarrollo
486,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
487,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
488,77f09eba7c0169c46ec8d1b10c38e9cb3d7234f9a493ba5eaf6d08c1952319a7,desarrollo
489,77f09eba7c0169c46ec8d1b10c38e9cb3d7234f9a493ba5eaf6d08c1952319a7,desarrollo
490,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
491,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
492,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
493,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
494,21dccecfc38150b3f23f4330a2f2e53a5a522e61d6a10379cd2d5fe488ec7e0a,desarrollo
495,89c51b06d3acbae0e18b53407a667330363a051c9c41a9a095811177f062f666,desarrollo
496,ff2407e741224ff97f748481497a55faca4031bcd2fcd3891482ed9c2e91ec67,holdout
497,89c51b06d3acbae0e18b53407a667330363a051c9c41a9a095811177f062f666,desarrollo
498,89c51b06d3acbae0e18b53407a667330363a051c9c41a9a095811177f062f666,desarrollo
499,ff2407e741224ff97f748481497a55faca4031bcd2fcd3891482ed9c2e91ec67,holdout
500,3536d82dd5fa3d9f3af6dfe595b2167e4db260841c9d4360087b343cb12e6457,desarrollo
501,ff2407e741224ff97f748481497a55faca4031bcd2fcd3891482ed9c2e91ec67,holdout
502,89c51b06d3acbae0e18b53407a667330363a051c9c41a9a095811177f062f666,desarrollo
503,89c51b06d3acbae0e18b53407a667330363a051c9c41a9a095811177f062f666,desarrollo
504,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
505,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
506,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
507,4ed988659133eabf11caa6f41109611082eeba5617a2a2fdc8562e845f1f9f2e,desarrollo
508,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
509,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
510,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
511,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
512,a4315f970d1c5e33cb495b7c94c48edec4aec179bbd27e4101fad8d3e3c776ce,desarrollo
513,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
514,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
515,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
516,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
517,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
518,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
519,0ef0bcd9707bd3d155438babdad1bb63be90fe0ddbb3d02deda2c342e7bbf25e,holdout
520,fee0884e6d18a0c3e21cada422d1dacaa87dcdf74fbb1485acb0b120f8528d44,desarrollo
521,047d4fed32b5d089a324ebdfcf6fb778deaccd904b5c9da2821b88caaf49888e,desarrollo
522,0bdda5a6546aebf4423bf48da433969316146d833b3bbced16119502b10274f6,desarrollo
523,047d4fed32b5d089a324ebdfcf6fb778deaccd904b5c9da2821b88caaf49888e,desarrollo
524,0bdda5a6546aebf4423bf48da433969316146d833b3bbced16119502b10274f6,desarrollo
525,047d4fed32b5d089a324ebdfcf6fb778deaccd904b5c9da2821b88caaf49888e,desarrollo
526,0bdda5a6546aebf4423bf48da433969316146d833b3bbced16119502b10274f6,desarrollo
527,0bdda5a6546aebf4423bf48da433969316146d833b3bbced16119502b10274f6,desarrollo
528,047d4fed32b5d089a324ebdfcf6fb778deaccd904b5c9da2821b88caaf49888e,desarrollo
529,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
530,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
531,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
532,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
533,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
534,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
535,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
536,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
537,10ef7e0124c07f65477be28d74d7fc8b6da6b434a154f202ed6756790707e842,desarrollo
538,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
539,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
540,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
541,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
542,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
543,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
544,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
545,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
546,14494be23177e8bb8aa9327a63b5bf330d1d631ac757f4f2ee3cb4b761527d8b,desarrollo
547,e731c1695242c859d90d7f0c76132f780e0a5779c95ee2e4dcd2d098f151fc71,desarrollo
548,e731c1695242c859d90d7f0c76132f780e0a5779c95ee2e4dcd2d098f151fc71,desarrollo
549,e731c1695242c859d90d7f0c76132f780e0a5779c95ee2e4dcd2d098f151fc71,desarrollo
550,e731c1695242c859d90d7f0c76132f780e0a5779c95ee2e4dcd2d098f151fc71,desarrollo
551,e731c1695242c859d90d7f0c76132f780e0a5779c95ee2e4dcd2d098f151fc71,desarrollo
