id_grupo,tamano,clase_objetivo,n_clases_distintas,split_asignado,ejemplo_texto
G-ORIG-0210,2,Llantas desbalanceadas o desalineadas,1,TRAIN,al salir a trabajar el carro se jala solo hacia un lado en pista recta en las mañanas
G-ORIG-0211,7,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,timon duro para girar y suena un zumbido al doblar
G-ORIG-0212,1,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,al salir a trabajar timon duro para girar y suena un zumbido al doblar al acelerar
G-ORIG-0213,1,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,siento que timon duro para girar y suena un zumbido al doblar en carabayllo
G-ORIG-0214,15,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,fuga de aceite de direccion en el suelo
G-ORIG-0215,3,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,al salir a trabajar fuga de aceite de direccion en el suelo al acelerar
G-ORIG-0216,5,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,la direccion hidraulica esta durisima
G-ORIG-0217,3,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,al salir a trabajar la direccion hidraulica esta durisima al pasar un rompemuelles
G-ORIG-0218,1,Cremallera de direccion asistida con holgura o fuga,1,TRAIN,siento que la direccion hidraulica esta durisima en carabayllo
G-ORIG-0219,8,Disco de embrague desgastado o patinando,1,TRAIN,el motor revoluciona alto pero el carro no avanza con fuerza
G-ORIG-0220,1,Disco de embrague desgastado o patinando,1,TRAIN,siento que el motor revoluciona alto pero el carro no avanza con fuerza en la pista
G-ORIG-0221,7,Disco de embrague desgastado o patinando,1,DEV,el carro se queda sin fuerza en subidas y huele a quemado
G-ORIG-0222,1,Disco de embrague desgastado o patinando,1,TRAIN,siento que el carro se queda sin fuerza en subidas y huele a quemado cuando voy manejando
G-ORIG-0223,4,Disco de embrague desgastado o patinando,1,TRAIN,el embrague patina al cambiar de marcha
G-ORIG-0224,4,Disco de embrague desgastado o patinando,1,TRAIN,al salir a trabajar el embrague patina al cambiar de marcha en carabayllo
G-ORIG-0225,9,Falla en bombin o bomba hidraulica de embrague,1,TRAIN,los cambios rascados o duros de entrar
G-ORIG-0226,9,Falla en bombin o bomba hidraulica de embrague,1,TRAIN,el pedal de embrague no regresa bien
G-ORIG-0227,7,Falla en bombin o bomba hidraulica de embrague,1,TRAIN,cuesta meter primera y retroceso
G-ORIG-0228,7,Falta o degradacion de aceite de caja de cambios,1,TRAIN,zumbido constante en la caja de cambios al andar
G-ORIG-0229,1,Falta o degradacion de aceite de caja de cambios,1,TRAIN,al salir a trabajar zumbido constante en la caja de cambios al andar en la pista
G-ORIG-0230,8,Falta o degradacion de aceite de caja de cambios,1,TRAIN,suena un canto feo en la caja en neutro
G-ORIG-0231,1,Falta o degradacion de aceite de caja de cambios,1,TRAIN,siento que suena un canto feo en la caja en neutro de la nada
G-ORIG-0232,6,Falta o degradacion de aceite de caja de cambios,1,DEV,los cambios botan la marcha solos
G-ORIG-0233,2,Falta o degradacion de aceite de caja de cambios,1,TRAIN,siento que los cambios botan la marcha solos cuando voy manejando
G-ORIG-0234,1,Falta o degradacion de aceite de caja de cambios,1,TRAIN,al salir a trabajar los cambios botan la marcha solos de la nada
G-ORIG-0235,7,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",1,TRAIN,la chapa de la puerta esta inclinada o trabada y no abre
G-ORIG-0236,1,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",1,TRAIN,al salir a trabajar la chapa de la puerta esta inclinada o trabada y no abre al acelerar
G-ORIG-0237,16,Falla electrica del cierre centralizado o actuador de puerta,1,TRAIN,al aplastar el control la puerta sigue bloqueada
G-ORIG-0238,2,Falla electrica del cierre centralizado o actuador de puerta,1,TRAIN,al salir a trabajar al aplastar el control la puerta sigue bloqueada en las mañanas
G-ORIG-0239,1,Falla electrica del cierre centralizado o actuador de puerta,1,TRAIN,siento que al aplastar el control la puerta sigue bloqueada cuando voy manejando
G-ORIG-0240,8,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",1,TRAIN,el pestillo de la puerta se quedo chueco
G-ORIG-0241,1,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",1,TRAIN,siento que el pestillo de la puerta se quedo chueco al acelerar
G-ORIG-0242,8,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",1,DEV,la cerradura no encaja ni abre
G-ORIG-0243,1,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",1,DEV,siento que la cerradura no encaja ni abre en la pista
G-ORIG-0244,17,Elevalunas electrico o guaya de alzacristales rota o trabada,1,TRAIN,la ventana del carro no sube ni baja
G-ORIG-0245,7,Elevalunas electrico o guaya de alzacristales rota o trabada,1,DEV,se escucho un chasquido y el vidrio cayo al fondo de la puerta
G-ORIG-0246,1,Elevalunas electrico o guaya de alzacristales rota o trabada,1,TRAIN,al salir a trabajar se escucho un chasquido y el vidrio cayo al fondo de la puerta al acelerar
G-ORIG-0247,6,Elevalunas electrico o guaya de alzacristales rota o trabada,1,TRAIN,el motor del elevador de ventana no responde
G-ORIG-0248,2,Elevalunas electrico o guaya de alzacristales rota o trabada,1,TRAIN,al salir a trabajar el motor del elevador de ventana no responde de la nada
G-ORIG-0249,1,Elevalunas electrico o guaya de alzacristales rota o trabada,1,DEV,siento que el motor del elevador de ventana no responde de la nada
G-ORIG-0250,16,Limpiaparabrisas o motor pluma quemado,1,DEV,las plumas del limpiaparabrisas no se mueven
G-ORIG-0251,2,Limpiaparabrisas o motor pluma quemado,1,TRAIN,al salir a trabajar las plumas del limpiaparabrisas no se mueven en carabayllo
G-ORIG-0252,16,Limpiaparabrisas o motor pluma quemado,1,TRAIN,el agua del limpiaparabrisas no sale
G-ORIG-0253,1,Limpiaparabrisas o motor pluma quemado,1,TRAIN,siento que el agua del limpiaparabrisas no sale al pasar un rompemuelles
G-ORIG-0254,6,Limpiaparabrisas o motor pluma quemado,1,TRAIN,las plumas se quedaron trabadas a la mitad
G-ORIG-0255,2,Limpiaparabrisas o motor pluma quemado,1,TRAIN,siento que las plumas se quedaron trabadas a la mitad en la pista
G-ORIG-0256,7,Bateria descargada o bornes sulfatados,1,TRAIN,el carro no arranca solo hace un click seco
G-ORIG-0257,1,Bateria descargada o bornes sulfatados,1,TRAIN,al salir a trabajar el carro no arranca solo hace un click seco al pasar un rompemuelles
G-ORIG-0258,1,Bateria descargada o bornes sulfatados,1,TRAIN,siento que el carro no arranca solo hace un click seco en las mañanas
G-ORIG-0259,7,Bateria descargada o bornes sulfatados,1,TRAIN,tablero tenue y no da marcha
G-ORIG-0260,1,Bateria descargada o bornes sulfatados,1,DEV,al salir a trabajar tablero tenue y no da marcha cuando voy manejando
G-ORIG-0261,1,Bateria descargada o bornes sulfatados,1,TRAIN,siento que tablero tenue y no da marcha de la nada
G-ORIG-0262,7,Bateria descargada o bornes sulfatados,1,TRAIN,bateria totalmente muerta
G-ORIG-0263,1,Bateria descargada o bornes sulfatados,1,TRAIN,al salir a trabajar bateria totalmente muerta en carabayllo
G-ORIG-0264,1,Bateria descargada o bornes sulfatados,1,TRAIN,siento que bateria totalmente muerta en las mañanas
G-ORIG-0265,8,Bateria descargada o bornes sulfatados,1,DEV,el arrancador gira pesado
G-ORIG-0266,1,Bateria descargada o bornes sulfatados,1,TRAIN,al salir a trabajar el arrancador gira pesado de la nada
G-ORIG-0267,5,Alternador defectuoso o placa de diodos quemada,1,TRAIN,luz de bateria prendida en el tablero
G-ORIG-0268,1,Alternador defectuoso o placa de diodos quemada,1,DEV,siento que luz de bateria prendida en el tablero en carabayllo
G-ORIG-0269,1,Alternador defectuoso o placa de diodos quemada,1,TRAIN,al salir a trabajar luz de bateria prendida en el tablero en las mañanas
G-ORIG-0270,7,Alternador defectuoso o placa de diodos quemada,1,TRAIN,faja del alternador chilla feo al encender
G-ORIG-0271,2,Alternador defectuoso o placa de diodos quemada,1,TRAIN,al salir a trabajar faja del alternador chilla feo al encender al acelerar
G-ORIG-0272,6,Alternador defectuoso o placa de diodos quemada,1,DEV,las luces del carro van bajando de intensidad al andar
G-ORIG-0273,1,Alternador defectuoso o placa de diodos quemada,1,TRAIN,al salir a trabajar las luces del carro van bajando de intensidad al andar en las mañanas
G-ORIG-0274,1,Alternador defectuoso o placa de diodos quemada,1,TRAIN,siento que las luces del carro van bajando de intensidad al andar al acelerar
G-ORIG-0275,7,Falla en termostato o motoventilador de radiador,1,TRAIN,el electroventilador no prende y el agua hierve
G-ORIG-0276,1,Falla en termostato o motoventilador de radiador,1,TRAIN,al salir a trabajar el electroventilador no prende y el agua hierve al acelerar
G-ORIG-0277,1,Falla en termostato o motoventilador de radiador,1,TRAIN,siento que el electroventilador no prende y el agua hierve cuando voy manejando
G-ORIG-0278,6,Falla en termostato o motoventilador de radiador,1,TRAIN,el ventilador se queda prendido directo y agota la bateria
G-ORIG-0279,3,Falla en termostato o motoventilador de radiador,1,TRAIN,siento que el ventilador se queda prendido directo y agota la bateria al pasar un rompemuelles
G-ORIG-0280,16,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,motor cascabelea en subidas
G-ORIG-0281,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,siento que motor cascabelea en subidas en las mañanas
G-ORIG-0282,7,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,el carro tiembla y se chupa al acelerar
G-ORIG-0283,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,siento que el carro tiembla y se chupa al acelerar al pasar un rompemuelles
G-ORIG-0284,1,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,al salir a trabajar el carro tiembla y se chupa al acelerar en carabayllo
G-ORIG-0285,15,Falla en bujias o bobinas de encendido (misfire),1,DEV,falla de cilindro y perdida de potencia
G-ORIG-0286,3,Falla en bujias o bobinas de encendido (misfire),1,TRAIN,al salir a trabajar falla de cilindro y perdida de potencia en carabayllo
G-ORIG-0287,6,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,el carro se agunta al acelerar fuerte
G-ORIG-0288,2,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,siento que el carro se agunta al acelerar fuerte en la pista
G-ORIG-0289,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,al salir a trabajar el carro se agunta al acelerar fuerte al pasar un rompemuelles
G-ORIG-0290,14,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,se atranca al acelerar
G-ORIG-0291,4,Inyectores sucios o filtro de combustible obstruido,1,DEV,al salir a trabajar se atranca al acelerar de la nada
G-ORIG-0292,14,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,falta de pique y respuesta floja
G-ORIG-0293,1,Inyectores sucios o filtro de combustible obstruido,1,TRAIN,siento que falta de pique y respuesta floja en la pista
G-ORIG-0294,2,Inyectores sucios o filtro de combustible obstruido,1,DEV,al salir a trabajar falta de pique y respuesta floja al acelerar
G-ORIG-0295,7,Bomba de gasolina quemada o con baja presion,1,TRAIN,el carro da arranque pero no llega a encender
G-ORIG-0296,1,Bomba de gasolina quemada o con baja presion,1,DEV,al salir a trabajar el carro da arranque pero no llega a encender al acelerar
G-ORIG-0297,7,Bomba de gasolina quemada o con baja presion,1,TRAIN,la bomba de gasolina no suena al girar la llave
G-ORIG-0298,1,Bomba de gasolina quemada o con baja presion,1,TRAIN,siento que la bomba de gasolina no suena al girar la llave de la nada
G-ORIG-0299,1,Bomba de gasolina quemada o con baja presion,1,TRAIN,al salir a trabajar la bomba de gasolina no suena al girar la llave de la nada
G-ORIG-0300,5,Bomba de gasolina quemada o con baja presion,1,TRAIN,se apaga el carro en marcha por falta de gasolina
G-ORIG-0301,3,Bomba de gasolina quemada o con baja presion,1,TRAIN,siento que se apaga el carro en marcha por falta de gasolina al pasar un rompemuelles
G-ORIG-0302,16,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,alto consumo de gasolina y bota humo negro
G-ORIG-0303,7,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,el carro traga demasiado combustible
G-ORIG-0304,1,Falla en sensor de oxigeno o mezcla rica,1,DEV,al salir a trabajar el carro traga demasiado combustible en carabayllo
G-ORIG-0305,1,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,siento que el carro traga demasiado combustible de la nada
G-ORIG-0306,15,Falla en sensor de oxigeno o mezcla rica,1,TRAIN,luz de check engine por mezcla rica
G-ORIG-0307,1,Falla en sensor de oxigeno o mezcla rica,1,DEV,siento que luz de check engine por mezcla rica en carabayllo
G-ORIG-0308,14,Empaque de culata soplado o danado,1,TRAIN,sale humo blanco espeso por el tubo de escape
G-ORIG-0309,1,Empaque de culata soplado o danado,1,TRAIN,siento que sale humo blanco espeso por el tubo de escape cuando voy manejando
G-ORIG-0310,3,Empaque de culata soplado o danado,1,TRAIN,al salir a trabajar sale humo blanco espeso por el tubo de escape en la pista
G-ORIG-0311,15,Empaque de culata soplado o danado,1,TRAIN,se mezcla el agua con el aceite
G-ORIG-0312,2,Empaque de culata soplado o danado,1,DEV,al salir a trabajar se mezcla el agua con el aceite en la pista
G-ORIG-0313,7,Empaque de culata soplado o danado,1,DEV,el radiador bota burbujas y consume agua
G-ORIG-0314,1,Empaque de culata soplado o danado,1,DEV,siento que el radiador bota burbujas y consume agua en las mañanas
G-ORIG-0315,1,Empaque de culata soplado o danado,1,TRAIN,al salir a trabajar el radiador bota burbujas y consume agua al acelerar
G-ORIG-0316,16,Consumo de aceite por desgaste de anillos o retenes,1,DEV,bota humo azul con olor a aceite quemado
G-ORIG-0317,2,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,al salir a trabajar bota humo azul con olor a aceite quemado en la pista
G-ORIG-0318,14,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,tengo que echarle un litro de aceite cada semana
G-ORIG-0319,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,siento que tengo que echarle un litro de aceite cada semana al acelerar
G-ORIG-0320,2,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,al salir a trabajar tengo que echarle un litro de aceite cada semana al pasar un rompemuelles
G-ORIG-0321,8,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,bota humo azul al acelerar
G-ORIG-0322,1,Consumo de aceite por desgaste de anillos o retenes,1,TRAIN,siento que bota humo azul al acelerar al pasar un rompemuelles
G-ORIG-0323,6,Fuga en mangueras de refrigerante o radiador picado,1,TRAIN,el motor calienta rapido y charco de agua abajo
G-ORIG-0324,1,Fuga en mangueras de refrigerante o radiador picado,1,TRAIN,siento que el motor calienta rapido y charco de agua abajo en la pista
G-ORIG-0325,1,Fuga en mangueras de refrigerante o radiador picado,1,DEV,al salir a trabajar el motor calienta rapido y charco de agua abajo al pasar un rompemuelles
G-ORIG-0326,7,Fuga en mangueras de refrigerante o radiador picado,1,TRAIN,el nivel de refrigerante baja sin razon aparente
G-ORIG-0327,1,Fuga en mangueras de refrigerante o radiador picado,1,DEV,al salir a trabajar el nivel de refrigerante baja sin razon aparente en las mañanas
G-ORIG-0328,8,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,el carro se apaga solo al soltar el acelerador o en semaforos
G-ORIG-0329,8,Cuerpo de aceleracion o valvula IAC sucia,1,TRAIN,el minimo oscila sube y baja solo
G-ORIG-0330,1,Cuerpo de aceleracion o valvula IAC sucia,1,DEV,siento que el minimo oscila sube y baja solo al pasar un rompemuelles
G-ORIG-0331,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,escucho un soplido continuo de aire en los tanques del camion
G-ORIG-0332,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,maestro una consulta escucho un soplido continuo de aire en los tanques del camion al cargar la bateria
G-ORIG-0333,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,tengo un vehiculo pesado escucho un soplido continuo de aire en los tanques del camion al acelerar
G-ORIG-0334,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,resulta que mi pickup diesel escucho un soplido continuo de aire en los tanques del camion en carretera
G-ORIG-0335,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,tengo un camion escucho un soplido continuo de aire en los tanques del camion al acelerar
G-ORIG-0336,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,en mi auto hibrido escucho un soplido continuo de aire en los tanques del camion al acelerar
G-ORIG-0337,2,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,el pedal de freno de aire esta duro y la presion de aire no sube en los relojes
G-ORIG-0338,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,tengo un vehiculo pesado el pedal de freno de aire esta duro y la presion de aire no sube en los relojes en carabayllo
G-ORIG-0339,1,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),1,TRAIN,en mi auto hibrido el pedal de freno de aire esta duro y la presion de aire no sube en los relojes al acelerar
